GitHub Issue,Number,GUID,Output Type,Label,Dimension,dataID,InTestLine #,Input.data,Output.data,Response.status,Response.result,Response.comment,ISSUE,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/118,118,78640f09-8353-411a-800e-9b6d498fb1c9,AMENDMENT,GEOGRAPHY_STANDARDIZED,SPACE,767,5,"dwc:continent=""x"", dwc:country=""Aust."", dwc:countryCode="""", dwc:stateProvince=""T"", dwc:county="""", dwc:municipality=""""",,NOT_AMENDED,,"Administrative geographic terms were not amended. Dwc:country =""Aust"" is ambiguous",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/118,118,78640f09-8353-411a-800e-9b6d498fb1c9,AMENDMENT,GEOGRAPHY_STANDARDIZED,SPACE,768,6,"dwc:continent=""Australia"", dwc:country=""Aust."", dwc:countryCode="""", dwc:stateProvince="""", dwc:county="""", dwc:municipality=""Sorell""","dwc:continent=""Australasia"", dwc:country=""Australia"",  dwc:countryCode=""AU"", dwc:stateProvince=""Tasmania""",AMENDED,"dwc:continent=""Australasia"", dwc:country=""Australia"",  dwc:countryCode=""AU"", dwc:stateProvince=""Tasmania""",Administrative geographic terms were amended to comply with standard values from the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/118,118,78640f09-8353-411a-800e-9b6d498fb1c9,AMENDMENT,GEOGRAPHY_STANDARDIZED,SPACE,769,7,"dwc:continent="""", dwc:country="""", dwc:countryCode="""", dwc:stateProvince=""Tasmania"", dwc:county="""", dwc:municipality=""""","dwc:continent=""Australasia"", dwc:country=""Australia"",  dwc:countryCode=""AU""",AMENDED,"dwc:continent=""Australasia"", dwc:country=""Australia"",  dwc:countryCode=""AU""",Administrative geographic terms were amended to comply with standard values from the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/118,118,78640f09-8353-411a-800e-9b6d498fb1c9,AMENDMENT,GEOGRAPHY_STANDARDIZED,SPACE,770,8,"dwc:continent="""", dwc:country="""", dwc:countryCode="""", dwc:stateProvince=""Victoria"", dwc:county="""", dwc:municipality=""Sorell""",,NOT_AMENDED,,"Administrative geographic terms were not amended. dwc:municipality=""Sorell"" is in dwc:stateProvince=""Tasmania"", not ""Victoria""",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/118,118,78640f09-8353-411a-800e-9b6d498fb1c9,AMENDMENT,GEOGRAPHY_STANDARDIZED,SPACE,771,9,"dwc:continent="""", dwc:country=""Australia"", dwc:countryCode="""", dwc:stateProvince="""", dwc:county="""", dwc:municipality=""Sorell""","dwc:continent=""Australasia"", dwc:countryCode=""AU"",  dwc:stateProvince=""Tasmania""",AMENDED,"dwc:continent=""Australasia"", dwc:countryCode=""AU"",  dwc:stateProvince=""Tasmania""",Administrative geographic terms were amended to comply with standard values from the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/118,118,78640f09-8353-411a-800e-9b6d498fb1c9,AMENDMENT,GEOGRAPHY_STANDARDIZED,SPACE,1007,10,"dwc:continent="""", dwc:country=""Swaziland"", dwc:countryCode="""", dwc:stateProvince="""", dwc:county="""", dwc:municipality=""""","dwc:continent=""Africa"", dwc:country=""Eswatini"", dwc:countryCode=""SWZ""",AMENDED,"dwc:continent=""Africa"", dwc:country=""Eswatini"", dwc:countryCode=""SWZ""",Administrative geographic terms were amended to comply with standard values from the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,772,1,"dwc:decimalLatitude=""""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:decimalLatiitude is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,773,2,"dwc:decimalLatitude=""[non-printing characters]""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:decimalLatiitude is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,774,3,"dwc:decimalLatitude=""0""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatiitude is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,775,4,"dwc:decimalLatitude=""0.0""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatiitude is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,776,5,"dwc:decimalLatitude=""41.0554 N""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatiitude is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,777,6,"dwc:decimalLatitude=""121.0534""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatiitude is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,778,7,"dwc:decimalLatitude=""-99.2314""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatiitude is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,779,8,"dwc:decimalLatitude=""-41.0525925872862""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatiitude is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,780,9,"dwc:decimalLatitude=""18.835941""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatiitude is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/119,119,7d2485d5-1ba7-4f25-90cb-f4480ff1a275,VALIDATION,DECIMALLATITUDE_EMPTY,SPACE,781,10,"dwc:decimalLatitude=""41.0525925872862""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatiitude is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/120,120,401bf207-9a55-4dff-88a5-abcd58ad97fa,VALIDATION,TAXONID_EMPTY,NAME,782,1,"dwc:taxonID=""""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/120,120,401bf207-9a55-4dff-88a5-abcd58ad97fa,VALIDATION,TAXONID_EMPTY,NAME,783,2,"dwc:taxonID=""[non-printing characters]""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/120,120,401bf207-9a55-4dff-88a5-abcd58ad97fa,VALIDATION,TAXONID_EMPTY,NAME,784,3,"dwc:taxonID=""[null]""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/120,120,401bf207-9a55-4dff-88a5-abcd58ad97fa,VALIDATION,TAXONID_EMPTY,NAME,785,4,"dwc:taxonID=""?""",,RUN_HAS_RESULT,COMPLIANT,dwc:taxonID is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/120,120,401bf207-9a55-4dff-88a5-abcd58ad97fa,VALIDATION,TAXONID_EMPTY,NAME,786,5,"dwc:taxonID=""123""",,RUN_HAS_RESULT,COMPLIANT,dwc:taxonID is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/120,120,401bf207-9a55-4dff-88a5-abcd58ad97fa,VALIDATION,TAXONID_EMPTY,NAME,787,6,"dwc:taxonID=""8fa58e08-08de-4ac1-b69c-1235340b7001""",,RUN_HAS_RESULT,COMPLIANT,dwc:taxonID is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/120,120,401bf207-9a55-4dff-88a5-abcd58ad97fa,VALIDATION,TAXONID_EMPTY,NAME,788,7,"dwc:taxonID=""https://www.gbif.org/species/212""",,RUN_HAS_RESULT,COMPLIANT,dwc:taxonID is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/120,120,401bf207-9a55-4dff-88a5-abcd58ad97fa,VALIDATION,TAXONID_EMPTY,NAME,789,8,"dwc:taxonID=""dwc:taxonID""",,RUN_HAS_RESULT,COMPLIANT,dwc:taxonID is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,790,1,"dwc:taxonID=""""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:taxonID is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,791,2,"dwc:taxonID=""  """,,INTERNAL_PREREQUISITES_NOT_MET,,dwc:taxonID is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,792,3,"dwc:taxonID=""[non printing-characters]""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:taxonID is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,793,4,"dwc:taxonID=""[null]""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID does not contain a URI or a namespace indicator,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,794,5,"dwc:taxonID=""?""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID does not contain a URI or a namespace indicator,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,795,6,"dwc:taxonID=""Wallabia bicolor""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID does not contain a URI,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,796,7,"dwc:taxonID=""urn:lsid:marinespecies.org:taxname:208134""",,RUN_HAS_RESULT,COMPLIANT,dwc:taxonID contains a URI and a namespace indicator,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,797,8,"dwc:taxonID=""urn:lsid:zoobank.org:act:17ADF24F-027F-44F6-9543-D3D0260CE79E""",,RUN_HAS_RESULT,COMPLIANT,dwc:taxonID contains a URI and a namespace indicator,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,798,9,"dwc:taxonID=""urn:lsid:ipni.org:names:68749-2""",,RUN_HAS_RESULT,COMPLIANT,dwc:taxonID contains a URI and a namespace indicator,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,799,10,"dwc:taxonID=""Wallabia bicolor (Desmarest, 1804)""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID does not contain a URI,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,800,11,"dwc:taxonID=""wallaby""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID does not contain a URI,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,801,12,"dwc:taxonID=""Hakea decurrens ssp. physocarpa""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID does not contain a URI,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,802,13,"dwc:taxonID=""Geranium sp. Pale pink flowers (M.Gray 5847) Vic. Herbarium""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID does not contain a URI,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,803,14,"dwc:taxonID=""dwc:scientificName""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:taxonID does not contain a URI or a namespace indicator,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/121,121,a82c7e3a-3a50-4438-906c-6d0fefa9e984,VALIDATION,TAXONID_INCOMPLETE,NAME,804,15,"bdq:sourceAuthority=""https://invalid/invalidservice""",,EXTERNAL_PREREQUISITES_NOT_MET,,the bdq:sourceAuthority was not Available or was unreachable,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,805,1,"dwc:genus=""""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:genus is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,806,2,"dwc:genus=""  """,,INTERNAL_PREREQUISITES_NOT_MET,,dwc:genus is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,807,3,"dwc:genus=""[non-printing characters]""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:genus is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,808,4,"dwc:genus=""[null]""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:genus does not have an equivalent at the rank of Genus in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,809,5,"dwc:genus=""?""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:genus does not have an equivalent at the rank of Genus in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,810,6,"dwc:genus=""Egernia""",,RUN_HAS_RESULT,COMPLIANT,dwc:genus has an equivalent at the rank of Genus in the Parameterized Source Authority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,811,7,"dwc:genus=""Egernea""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:genus does not have an equivalent at the rank of Genus in the bdq:sourceAuthority. This may be fixed using fuzzy matching at the AMENDMENT stage,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,812,8,"dwc:genus=""Scincidae""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:genus does not have an equivalent at the rank of Genus in the bdq:sourceAuthority. Scincidae is an family not a genus,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,813,9,"dwc:genus=""Wallabia""",,RUN_HAS_RESULT,COMPLIANT,dwc:genus has an equivalent at the rank of Genus in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,814,10,"dwc:genus=""skink""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:genus does not have an equivalent at the rank of Genus in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,815,11,"dwc:genus=""Lizard""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:genus does not have an equivalent at the rank of Genus in the Parameterized Source Authority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,816,12,"dwc:genus=""dwc:genus""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:genus not found in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/122,122,f2ce7d55-5b1d-426a-b00e-6d4efe3058ec,VALIDATION,GENUS_NOTFOUND,NAME,817,13,"bdq:sourceAuthority=""https://invalid/invalidservice""",,EXTERNAL_PREREQUISITES_NOT_MET,,the bdq:sourceAuthority was not Available or was unreachable,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,818,1,"dwc:kingdom="""", dwc:phylum="""", dwc:class="""", dwc:order="""", dwc:family=""""",,INTERNAL_PREREQUISITES_NOT_MET,,All input fields are EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,819,2,"dwc:kingdom=""Plantae"", dwc:phylum=""Magnoliophyta"", dwc:class="""", dwc:order="""", dwc:family=""""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,820,3,"dwc:kingdom=""Plantae"", dwc:phylum="""", dwc:class=""Magnoliopsida"", dwc:order="""", dwc:family=""""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,821,4,"dwc:kingdom=""Plantae"", dwc:phylum="""", dwc:class="""", dwc:order=""Myrtales"", dwc:family=""""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,822,5,"dwc:kingdom=""Plantae"", dwc:phylum="""", dwc:class="""", dwc:order="""", dwc:family=""Myrtaceae""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,823,6,"dwc:kingdom="""", dwc:phylum=""Magnoliophyta"", dwc:class=""Magnoliopsida"", dwc:order="""", dwc:family=""""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,824,7,"dwc:kingdom="""", dwc:phylum=""Magnoliophyta"", dwc:class="""", dwc:order=""Myrtales"", dwc:family=""""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,825,8,"dwc:kingdom="""", dwc:phylum=""Magnoliophyta"", dwc:class="""", dwc:order="""", dwc:family=""Myrtaceae""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,826,9,"dwc:kingdom="""", dwc:phylum="""", dwc:class=""Magnoliopsida"", dwc:order=""Myrtales"", dwc:family=""""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,827,10,"dwc:kingdom="""", dwc:phylum="""", dwc:class=""Magnoliopsida"", dwc:order="""", dwc:family=""Myrtaceae""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,828,11,"dwc:kingdom="""", dwc:phylum="""", dwc:class="""", dwc:order=""Myrtales"", dwc:family=""Myrtaceae""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,829,12,"dwc:kingdom="""", dwc:phylum=""Chordata"", dwc:class="""", dwc:order=""Rhopalocera"", dwc:family=""Muricidae""",,RUN_HAS_RESULT,NOT_COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) cannot be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,830,13,"dwc:kingdom=""Animalia"", dwc:phylum=""Arthropoda"", dwc:class=""Insecta"", dwc:order=""Coleoptera"", dwc:family=""Curculionidae""",,RUN_HAS_RESULT,COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) can be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,831,14,"dwc:kingdom=""Plantae"", dwc:phylum=""Arthropoda"", dwc:class=""Insecta"", dwc:order=""Coleoptera"", dwc:family=""Curculionidae""",,RUN_HAS_RESULT,NOT_COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) cannot be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,832,15,"dwc:kingdom=""Animalia"", dwc:phylum=""Magnoliophyta"", dwc:class=""Insecta"", dwc:order=""Coleoptera"", dwc:family=""Curculionidae""",,RUN_HAS_RESULT,NOT_COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) cannot be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,833,16,"dwc:kingdom=""Animalia"", dwc:phylum=""Arthropoda"", dwc:class=""Magnoliopsida"", dwc:order=""Coleoptera"", dwc:family=""Curculionidae""",,RUN_HAS_RESULT,NOT_COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) cannot be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/123,123,78640f09-8353-411a-800e-9b6d498fb1c9,VALIDATION,CLASSIFICATION_AMBIGUOUS,NAME,834,17,"dwc:kingdom=""Animalia"", dwc:phylum=""Arthropoda"", dwc:class=""Insecta"", dwc:order=""Myrtales"", dwc:family=""Curculionidae""",,RUN_HAS_RESULT,NOT_COMPLIANT,"The combination of values of higher classification taxonomic terms (dwc:kingdom, dwc:phylum, dwc:class, dwc:order, dwc:family) cannot be unambiguously resolved by the bdq:sourceAuthority",,,,,,,,,,,,,,,,,,
